trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,8,-25.159399976487975,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",25,0,-6.6359040497163875,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,0,-30.479681210820758,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",35,16,-19.079190193056785,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",35,9,19.272762531965334,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,11,13.851209317583166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,14,22.181008856632438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,6,24.681438628678706,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",25,0,-19.007395531119005,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",30,16,26.475002976637498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",25,17,14.893138398116154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,0,3.7483268197903588,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,3,-25.153103988367093,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,9,8.10914589523905,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,13,14.581093792584586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",30,16,25.706534797552415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,11,10.363359943256217,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,3,25.819982867036646,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,8,19.516104791208285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",30,8,19.953689107689858,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,6,11.566039461827543,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,10,19.014256821911555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",30,0,27.564442774826862,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",30,10,-12.063562613835469,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,0,-73.98204955454754,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
819,False,"{'a': 0.002, 'e': 0.194757516371585}",25,16,3.5202209030702027,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",30,11,-4.147983808387664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",30,8,38.1645408409339,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",30,3,27.106681443103213,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,0,-8.061184432538502,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,0,14.985315297321735,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,13,-4.1611440999360285,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",35,23,10.897996397737117,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,8,26.44363491454809,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",25,0,23.198509082658994,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,11,16.44990473259643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,17,2.7119580461481014,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,13,14.727749052183785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",30,21,17.746832805055142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,1,15.74826228468834,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,3,16.388781643563508,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,12,8.710786208625922,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,2,17.094289910140695,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,9,16.996182858939466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,12,15.247118039918371,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",20,7,-7.098579740339394,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,3,25.421875517112543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,6,37.244725465208695,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,10,15.748267318608617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,2,-2.6278805749566994,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,10,0.01647494483155576,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,13,4.295102532338086,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,10,5.115370557961492,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,6,-8.183120898701839,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,8,10.298150312125548,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",35,14,20.279943545090067,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,5,-2.0290979174542914,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,5,25.84999305717362,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,5,19.48845787848606,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",30,0,35.590637350390836,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,2,19.186259953830405,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,15,-24.62273761048875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,0,20.52564140567351,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",30,6,7.611585362521996,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",30,0,42.05090891485452,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,11,16.60286897315639,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,3,21.924505839457858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,15,17.065365050777743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,0,24.161967250655785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,10,22.032458775633184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,10,18.22892558551033,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,0,-21.56729404658703,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,6,9.398735293824911,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",35,11,24.872059501928717,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,0,33.39273602401954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,6,0.8173915536019138,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,13,10.310217403626151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",20,1,18.713939761094036,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,4,-11.166724797123559,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,6,21.578797145870876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",20,10,17.68185685048578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",25,18,2.640620656782906,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,12,8.134020941313327,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,11,23.61352116512709,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",30,13,-18.371018706089526,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,9,29.04237910697688,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,14,12.099020767333272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",20,6,23.21110360018917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",35,21,21.42941174617484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",30,15,15.883318753361461,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,9,7.972826593772555,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,8,20.228519936860568,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",30,18,2.8326941635312943,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,15,9.215106794423995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,12,12.596929575304152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,6,16.86277461138738,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,0,21.284211172677747,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,0,33.349571953765704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,0,24.584239383315253,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,10,21.413267580669512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",30,16,25.53298646111817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",20,0,9.955795845407126,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,12,3.9129364409202974,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,4,25.227044846690045,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",30,9,-7.875302388241333,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,14,8.732919583068039,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",30,18,21.321520462018636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",30,12,-11.480892680684644,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,14,9.307935815143066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",25,0,4.457571586658697,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,8,12.679282812820954,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,20,4.822137660781613,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",30,13,20.560810781043827,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",35,20,5.526816329579587,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",25,13,20.64211746740505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,12,-4.713345163912123,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",35,8,42.70913419387105,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,2,-2.147373999208327,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,18,22.944702985921626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,11,12.062695888542205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",30,16,13.883926495270998,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",25,15,13.544233239542478,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,7,28.82063253063315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",30,14,26.818927420276275,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,9,22.77277545886505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",25,8,31.270053555550824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",30,20,21.685661376144942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",25,15,11.109140894368057,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",30,12,23.92123571709077,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",30,18,-47.93543207939075,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",35,0,26.067257910695854,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",30,13,18.99201247696448,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,16,17.23021255217956,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,4,15.424558744847001,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",25,16,14.642777196192077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,12,-10.130769931697806,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",25,15,18.711645598502322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,0,1.131752804999223,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,6,25.23875560231101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",30,17,22.539939719321232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,3,-24.366824538576108,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",25,12,23.5582026724935,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,14,11.398857453161138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",20,8,23.97267854301757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",20,16,9.710573642670482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,12,14.759087252979024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,12,17.665550752065847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",20,14,11.422452158547499,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,12,16.646265678697972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",20,9,19.99050177188111,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",30,21,18.152046362058854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,12,-45.21844865081114,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",30,7,30.3905838048217,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",35,0,-15.216538323461975,"{0: 30, 1: 0, 2: 4, 3: 1, 4: 0}",0
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,14,12.720065474641688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,8,-18.898361244312113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",30,16,15.415734988250115,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,8,23.45383873744594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",20,11,-6.503350086879304,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",25,6,7.286488040380249,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",30,16,26.136120312512027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",25,17,13.84851504367256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,18,1.512566175893923,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,5,23.93777837940569,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",20,10,-5.571352562193866,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",30,12,36.19357611019667,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,7,17.025465457389213,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",25,6,29.54223260907593,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",25,12,23.225761688092113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,14,11.78559063012513,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",30,0,-12.554457655426516,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,13,8.590322275405395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",30,16,14.77584812742047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,8,-19.19937809299108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",25,8,19.611038099677074,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",20,0,0.22475420043068484,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,9,-1.9996242337444077,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",20,0,-29.65622457498234,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",25,3,25.536241688829335,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,8,22.548235028197496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,6,19.546879548012054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",20,8,24.92919934738983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,13,9.564260395933616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",20,14,-10.3580352989291,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,7,19.30455723512555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
